Sales_ID,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Original_Revenue,Units_Was_Missing,Units_Was_Invalid,MRP_Was_Missing,Discount_Was_Missing,Discount_Was_Invalid,Date_Was_Missing,Calculated_Revenue,Revenue_Difference,Revenue_Match
675,2674,Women,Lifestyle,Waffle One,7,3.0,4784.45,0.5,0.0,2025-01-25,Online,Pune,3357.12,0.0,False,True,False,True,False,False,7176.67,-7176.67,False
676,2675,Women,Soccer,Premier Iii,12,3.0,5773.245,0.5,0.0,2025-04-04,Online,Hyderabad,2731.71,0.0,False,False,True,True,False,False,8659.87,-8659.87,False
677,2676,Men,Running,Air Zoom,10,3.0,5550.99,0.5,0.0,2025-05-13,Online,Delhi,3932.36,0.0,True,False,True,True,False,False,8326.48,-8326.48,False
678,2677,Men,Lifestyle,Air Force 1,M,2.0,5618.62,0.48,0.0,,Retail,Bengaluru,1745.96,0.0,False,False,False,True,False,True,5843.36,-5843.36,False
679,2678,Kids,Running,Pegasus Turbo,,2.0,4240.24,0.48,0.0,2024-11-06,Retail,Pune,3483.11,0.0,False,True,False,False,True,False,4409.85,-4409.85,False
680,2679,Men,Training,Flex Trainer,M,3.0,2758.08,0.04,0.0,2024-05-07,Online,Bengaluru,2447.58,0.0,True,False,False,False,False,False,7943.27,-7943.27,False
681,2680,Kids,Training,Metcon 7,,2.0,5890.69,0.48,0.0,2025-07-21,Retail,Pune,1044.98,0.0,True,False,True,True,False,False,6126.32,-6126.32,False
682,2681,Women,Running,Pegasus Turbo,8,2.0,5996.09,0.5,0.0,,Online,Delhi,3597.08,0.0,True,False,False,True,False,True,5996.09,-5996.09,False
683,2682,Men,Basketball,Lebron 20,XL,4.0,6431.1900000000005,0.41,0.0,2024-08-28,Retail,Pune,3614.76,0.0,False,False,True,False,False,False,15177.61,-15177.61,False
684,2683,Kids,Lifestyle,Dunk Low,XL,1.0,6202.99,0.5,0.0,2025-06-12,Online,Mumbai,1119.71,0.0,False,False,True,True,False,False,3101.5,-3101.5,False
685,2684,Men,Lifestyle,Blazer Mid,L,3.0,6383.24,0.73,0.0,2025-04-11,Retail,Mumbai,1556.61,0.0,False,True,True,False,False,False,5170.42,-5170.42,False
686,2685,Kids,Lifestyle,Dunk Low,M,4.0,6202.99,0.48,0.0,2025-05-22,Retail,Hyderabad,1377.72,0.0,False,False,True,True,False,False,12902.22,-12902.22,False
687,2686,Women,Lifestyle,Blazer Mid,L,3.0,9585.39,0.48,0.0,2025-03-07,Retail,Hyderabad,761.26,0.0,True,False,False,False,True,False,14953.21,-14953.21,False
688,2687,Women,Lifestyle,Waffle One,8,2.0,2381.94,0.48,0.0,2024-09-30,Retail,Delhi,1457.93,0.0,False,True,False,True,False,False,2477.22,-2477.22,False
689,2031,Women,Soccer,Phantom Gt,L,2.0,6320.59,0.5,0.0,2024-12-07,Online,Mumbai,3119.37,0.0,True,False,True,True,False,False,6320.59,-6320.59,False
690,2689,Women,Basketball,Lebron 20,,3.0,5260.17,0.48,0.0,2025-01-28,Retail,Mumbai,1402.81,0.0,True,False,False,True,False,False,8205.87,-8205.87,False
691,2690,Kids,Training,Metcon 7,6,2.0,5890.69,0.5,0.0,2024-11-21,Online,Mumbai,1125.71,0.0,True,False,True,True,False,False,5890.69,-5890.69,False
692,2042,Men,Running,Air Zoom,,3.0,5550.99,0.8,0.0,,Online,Delhi,-151.26,0.0,True,False,True,False,False,True,3330.59,-3330.59,False
693,2692,Women,Training,Metcon 7,XL,2.0,5890.69,0.47,0.0,2024-02-06,Online,Bengaluru,2528.27,0.0,True,False,True,False,False,False,6244.13,-6244.13,False
694,2693,Kids,Training,Zoomx Invincible,10,2.5,6897.68,0.5,0.0,2025-11-05,Online,Bengaluru,262.12,0.0,True,False,True,True,False,False,8622.1,-8622.1,False
695,2694,Women,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,2024-07-25,Online,Hyderabad,-249.45,0.0,True,False,True,True,False,False,5890.69,-5890.69,False
696,2695,Men,Basketball,Air Jordan,L,2.0,6235.71,0.5,0.0,2024-10-12,Online,Hyderabad,3234.28,0.0,False,True,True,True,False,False,6235.71,-6235.71,False
697,2696,Women,Lifestyle,Blazer Mid,L,2.5,6383.24,1.0,0.0,2024-11-22,Online,Mumbai,66.43,0.0,True,False,True,False,False,False,0.0,0.0,True
698,2697,Men,Basketball,Air Jordan,M,2.0,6235.71,0.09,0.0,2025-06-25,Online,Delhi,681.86,0.0,False,True,True,False,False,False,11348.99,-11348.99,False
699,2698,Men,Basketball,Lebron 20,XL,3.0,6431.1900000000005,0.02,0.0,,Retail,Mumbai,1680.5,0.0,True,False,True,False,False,True,18907.7,-18907.7,False
700,2699,Men,Lifestyle,Dunk Low,XL,2.5,6202.99,0.5,0.0,2025-02-21,Online,Mumbai,1052.65,0.0,False,True,True,True,False,False,7753.74,-7753.74,False
701,2700,Kids,Training,Metcon 7,XL,2.0,5890.69,0.48,0.0,2025-11-07,Retail,Bengaluru,1423.83,0.0,False,True,True,False,False,False,6126.32,-6126.32,False
702,2701,Men,Training,Superrep Go,XL,3.0,5280.57,0.5,0.0,2024-11-29,Online,Delhi,2007.01,0.0,True,False,True,True,False,False,7920.86,-7920.86,False
703,2702,Men,Basketball,Kyrie Flytrap,XL,3.0,5066.14,0.5,0.0,2024-12-16,Online,Pune,687.32,0.0,False,True,True,True,False,False,7599.21,-7599.21,False
704,2703,Kids,Running,Pegasus Turbo,L,2.0,5214.32,0.5,0.0,2025-06-24,Online,Kolkata,-637.13,0.0,True,False,False,True,False,False,5214.32,-5214.32,False
705,2704,Women,Basketball,Lebron 20,L,2.0,5094.43,0.5,0.0,,Online,Hyderabad,1765.36,0.0,True,False,False,True,False,True,5094.43,-5094.43,False
706,2705,Men,Running,Pegasus Turbo,,2.0,5644.675,0.48,0.0,2024-07-01,Retail,Pune,-37.88,0.0,True,False,True,True,False,False,5870.46,-5870.46,False
707,2706,Women,Training,Zoomx Invincible,XL,2.0,6897.68,0.48,0.0,2025-05-08,Retail,Kolkata,3153.1,0.0,False,True,True,True,False,False,7173.59,-7173.59,False
708,2707,Men,Running,Free Rn,XL,2.0,2996.2,0.49,0.0,,Online,Hyderabad,2913.41,0.0,True,False,False,False,False,True,3056.12,-3056.12,False
709,2708,Kids,Basketball,Kyrie Flytrap,L,3.0,4523.72,0.5,0.0,2024-10-14,Online,Hyderabad,-237.9,0.0,True,False,False,True,False,False,6785.58,-6785.58,False
710,2709,Kids,Running,Free Rn,10,1.0,6302.98,0.48,3277.55,2025-08-03,Retail,Delhi,2835.93,3277.55,False,False,False,False,False,False,3277.55,0.0,True
711,2710,Women,Lifestyle,Blazer Mid,M,2.0,4669.75,0.48,0.0,,Retail,Bengaluru,-987.12,0.0,False,False,False,True,False,True,4856.54,-4856.54,False
712,2711,Men,Soccer,Mercurial Superfly,7,2.0,6569.65,0.5,0.0,,Online,Delhi,756.18,0.0,False,False,True,True,False,True,6569.65,-6569.65,False
713,2712,Women,Running,Pegasus Turbo,XL,2.0,5644.675,0.48,0.0,2024-07-22,Retail,Delhi,3024.11,0.0,True,False,True,True,False,False,5870.46,-5870.46,False
714,2713,Men,Lifestyle,Air Force 1,L,1.0,7877.36,0.55,3544.81,2025-10-05,Retail,Kolkata,3663.49,3544.81,False,False,False,False,False,False,3544.81,0.0,True
715,2026,Women,Running,Air Zoom,,2.0,2491.06,0.48,0.0,2024-09-04,Retail,Bengaluru,1660.44,0.0,True,False,False,True,False,False,2590.7,-2590.7,False
716,2715,Kids,Basketball,Lebron 20,L,2.0,6431.1900000000005,0.5,0.0,2025-06-13,Online,Kolkata,-1164.37,0.0,False,True,True,False,True,False,6431.19,-6431.19,False
717,2716,Kids,Training,Superrep Go,M,3.0,4830.96,0.5,0.0,2024-11-17,Online,Pune,1344.73,0.0,False,True,False,True,False,False,7246.44,-7246.44,False
718,2717,Men,Running,Free Rn,M,2.0,9473.09,0.5,0.0,2024-11-17,Online,Delhi,3055.36,0.0,False,True,False,True,False,False,9473.09,-9473.09,False
719,2718,Men,Basketball,Lebron 20,7,3.0,8485.23,0.48,0.0,,Retail,Bengaluru,637.62,0.0,True,False,False,True,False,True,13236.96,-13236.96,False
720,2719,Women,Training,Metcon 7,,2.0,4819.76,0.48,0.0,2024-03-22,Retail,Kolkata,2066.12,0.0,True,False,False,True,False,False,5012.55,-5012.55,False
721,2720,Kids,Training,Zoomx Invincible,M,2.0,6897.68,0.48,0.0,,Retail,Delhi,2548.78,0.0,True,False,True,True,False,True,7173.59,-7173.59,False
722,2721,Kids,Training,Flex Trainer,L,3.0,6383.55,0.5,0.0,2023-11-11,Online,Bengaluru,1275.23,0.0,False,True,True,True,False,False,9575.33,-9575.33,False
723,2722,Women,Lifestyle,Dunk Low,L,2.5,6202.99,0.09,0.0,2024-09-30,Online,Kolkata,818.65,0.0,False,True,True,False,False,False,14111.8,-14111.8,False
724,2723,Women,Lifestyle,Dunk Low,XL,2.5,3403.54,0.5,0.0,2025-10-03,Online,Kolkata,221.41,0.0,True,False,False,True,False,False,4254.42,-4254.42,False
725,2724,Women,Training,Flex Trainer,L,3.0,8007.22,0.5,0.0,2025-01-16,Online,Delhi,1190.2,0.0,True,False,False,True,False,False,12010.83,-12010.83,False
726,2012,Men,Lifestyle,Dunk Low,XL,3.0,2174.89,0.48,0.0,,Retail,Kolkata,-406.38,0.0,True,False,False,True,False,True,3392.83,-3392.83,False
727,2726,Women,Training,Flex Trainer,,2.0,6383.55,0.48,0.0,2024-08-19,Retail,Pune,1392.27,0.0,True,False,True,False,False,False,6638.89,-6638.89,False
728,2727,Men,Lifestyle,Waffle One,M,3.0,6154.32,0.94,0.0,,Online,Kolkata,2004.4,0.0,True,False,False,False,False,True,1107.78,-1107.78,False
729,2018,Kids,Soccer,Tiempo Legend,L,2.0,6045.785,0.48,0.0,2025-02-15,Retail,Bengaluru,-701.28,0.0,True,False,True,True,False,False,6287.62,-6287.62,False
730,2729,Kids,Training,Flex Trainer,,2.0,6383.55,0.48,0.0,2025-04-29,Retail,Delhi,2079.06,0.0,True,False,False,True,False,False,6638.89,-6638.89,False
731,2730,Women,Lifestyle,Dunk Low,,1.0,6202.99,0.5,0.0,,Online,Hyderabad,2140.93,0.0,False,False,True,True,False,True,3101.5,-3101.5,False
732,2731,Kids,Lifestyle,Dunk Low,M,3.0,6202.99,0.5,0.0,2025-03-28,Online,Kolkata,3961.27,0.0,False,False,True,True,False,False,9304.48,-9304.48,False
733,2732,Women,Training,Superrep Go,M,3.0,3402.8,0.5,0.0,2025-01-03,Online,Hyderabad,1045.5,0.0,False,True,False,True,False,False,5104.2,-5104.2,False
734,2733,Women,Running,Free Rn,L,2.0,6743.38,0.5,0.0,2024-11-22,Online,Pune,1908.63,0.0,True,False,False,True,False,False,6743.38,-6743.38,False
735,2734,Women,Soccer,Tiempo Legend,,3.0,6045.785,0.5,0.0,2025-10-07,Online,Bengaluru,1229.08,0.0,False,True,True,True,False,False,9068.68,-9068.68,False
736,2735,Kids,Running,Free Rn,XL,2.0,6293.58,0.5,0.0,2024-05-08,Online,Kolkata,928.63,0.0,True,False,True,True,False,False,6293.58,-6293.58,False
737,2736,Men,Soccer,Tiempo Legend,,2.0,6045.785,0.49,0.0,2025-02-22,Retail,Delhi,3042.49,0.0,True,False,True,False,False,False,6166.7,-6166.7,False
738,2737,Kids,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.48,0.0,2024-10-09,Retail,Mumbai,144.37,0.0,True,False,True,True,False,False,5268.79,-5268.79,False
739,2738,Women,Training,Zoomx Invincible,M,3.0,6897.68,0.39,0.0,2025-11-05,Retail,Pune,-712.53,0.0,False,False,True,False,False,False,12622.75,-12622.75,False
740,2739,Kids,Running,Free Rn,L,2.0,6293.58,0.26,0.0,2025-04-02,Online,Kolkata,2350.69,0.0,False,False,True,False,False,False,9314.5,-9314.5,False
741,2740,Women,Lifestyle,Air Force 1,XL,1.0,4922.19,0.48,0.0,,Retail,Bengaluru,3820.48,0.0,False,False,False,True,False,True,2559.54,-2559.54,False
742,2741,Women,Training,Superrep Go,L,3.0,5241.9,0.5,0.0,2025-01-15,Online,Hyderabad,-295.49,0.0,True,False,False,True,False,False,7862.85,-7862.85,False
743,2742,Kids,Lifestyle,Blazer Mid,XL,2.5,7063.25,0.5,0.0,2024-11-14,Online,Mumbai,3746.48,0.0,True,False,False,True,False,False,8829.06,-8829.06,False
744,2003,Women,Training,Zoomx Invincible,XL,4.0,7850.87,0.5,-628.07,2025-01-04,Online,Kolkata,992.14,-628.07,False,False,False,False,True,False,15701.74,-16329.81,False
745,2744,Men,Running,Pegasus Turbo,,1.0,7951.27,0.48,0.0,,Retail,Delhi,-154.17,0.0,False,False,False,True,False,True,4134.66,-4134.66,False
746,2745,Men,Soccer,Phantom Gt,XL,2.0,6320.59,0.94,0.0,2024-12-31,Retail,Hyderabad,501.65,0.0,False,True,True,False,False,False,758.47,-758.47,False
747,2746,Women,Basketball,Air Jordan,L,2.0,9795.69,0.5,0.0,2024-09-21,Online,Mumbai,1044.46,0.0,False,True,False,True,False,False,9795.69,-9795.69,False
748,2747,Men,Soccer,Tiempo Legend,XL,4.0,2483.97,0.5,0.0,,Online,Delhi,-609.36,0.0,False,False,False,True,False,True,4967.94,-4967.94,False
749,2748,Men,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.05,0.0,2024-08-14,Retail,Pune,1010.96,0.0,True,False,True,False,False,False,9625.67,-9625.67,False
750,2028,Kids,Training,Zoomx Invincible,,2.5,5474.79,0.5,0.0,2025-01-03,Online,Pune,-682.62,0.0,True,False,False,True,False,False,6843.49,-6843.49,False
751,2750,Women,Lifestyle,Dunk Low,L,2.5,6202.99,0.5,0.0,,Online,Hyderabad,2924.09,0.0,True,False,True,True,False,True,7753.74,-7753.74,False
752,2751,Men,Basketball,Air Jordan,XL,3.0,4776.83,0.48,0.0,2025-09-03,Retail,Delhi,2857.99,0.0,True,False,False,True,False,False,7451.85,-7451.85,False
753,2752,Kids,Lifestyle,Waffle One,,2.0,5637.46,0.48,0.0,2025-02-23,Retail,Pune,341.26,0.0,False,True,True,True,False,False,5862.96,-5862.96,False
754,2753,Men,Running,Pegasus Turbo,L,2.0,5644.675,0.48,0.0,2024-02-12,Retail,Kolkata,-364.23,0.0,True,False,True,True,False,False,5870.46,-5870.46,False
755,2754,Kids,Training,Zoomx Invincible,XL,1.0,6897.68,0.5,0.0,2025-03-01,Online,Kolkata,3565.12,0.0,False,False,True,True,False,False,3448.84,-3448.84,False
756,2755,Men,Running,React Infinity,M,3.0,8574.0,0.5,0.0,2024-12-24,Online,Bengaluru,161.95,0.0,False,False,False,True,False,False,12861.0,-12861.0,False
757,2756,Women,Lifestyle,Waffle One,,2.0,8510.85,0.48,0.0,2023-09-21,Retail,Bengaluru,1491.91,0.0,True,False,False,False,True,False,8851.28,-8851.28,False
758,2757,Men,Soccer,Phantom Gt,,2.0,3101.14,0.5,0.0,2025-05-21,Online,Hyderabad,-271.85,0.0,False,True,False,True,False,False,3101.14,-3101.14,False
759,2758,Women,Lifestyle,Waffle One,M,3.0,5637.46,0.5,0.0,,Online,Pune,3986.03,0.0,True,False,True,True,False,True,8456.19,-8456.19,False
760,2759,Kids,Soccer,Premier Iii,,2.5,5773.245,0.48,0.0,2024-01-26,Retail,Delhi,1822.72,0.0,True,False,True,True,False,False,7505.22,-7505.22,False
761,2760,Men,Training,Superrep Go,7,3.0,5280.57,0.5,0.0,2025-05-28,Online,Mumbai,1496.19,0.0,True,False,True,True,False,False,7920.86,-7920.86,False
762,2761,Kids,Soccer,Premier Iii,M,4.0,5773.245,0.48,0.0,,Retail,Delhi,2588.03,0.0,False,False,True,True,False,True,12008.35,-12008.35,False
763,2762,Women,Running,Pegasus Turbo,L,2.0,5644.675,0.48,0.0,,Retail,Mumbai,-355.55,0.0,False,False,True,True,False,True,5870.46,-5870.46,False
764,2763,Women,Soccer,Phantom Gt,10,4.0,3328.58,0.5,0.0,2024-07-31,Online,Pune,-763.34,0.0,False,False,False,True,False,False,6657.16,-6657.16,False
765,2764,Kids,Lifestyle,Blazer Mid,,3.0,7776.94,0.48,0.0,2025-03-17,Retail,Kolkata,-532.24,0.0,True,False,False,True,False,False,12132.03,-12132.03,False
766,2765,Women,Soccer,Premier Iii,M,2.0,6370.84,0.5,0.0,2025-06-24,Online,Mumbai,1609.7,0.0,True,False,False,True,False,False,6370.84,-6370.84,False
767,2766,Women,Lifestyle,Dunk Low,,3.0,2609.07,0.48,0.0,2024-12-23,Retail,Mumbai,-265.27,0.0,False,True,False,True,False,False,4070.15,-4070.15,False
768,2767,Kids,Basketball,Zoom Freak,L,2.0,6887.39,0.5,0.0,2025-07-21,Online,Delhi,1562.76,0.0,True,False,False,True,False,False,6887.39,-6887.39,False
769,2768,Men,Basketball,Lebron 20,,2.0,6431.1900000000005,0.5,0.0,2025-03-01,Online,Pune,3525.96,0.0,True,False,True,True,False,False,6431.19,-6431.19,False
770,2050,Men,Basketball,Lebron 20,,3.0,8335.48,0.57,0.0,2025-06-30,Retail,Mumbai,832.37,0.0,True,False,False,False,False,False,10752.77,-10752.77,False
771,2770,Men,Soccer,Tiempo Legend,9,3.0,6045.785,0.7,0.0,2024-08-22,Online,Kolkata,-1095.12,0.0,True,False,True,False,False,False,5441.21,-5441.21,False
772,2771,Men,Running,Pegasus Turbo,M,2.0,5222.92,0.5,0.0,2025-05-26,Online,Delhi,1804.67,0.0,True,False,False,True,False,False,5222.92,-5222.92,False
773,2772,Kids,Basketball,Zoom Freak,12,2.0,6435.66,0.5,0.0,2025-01-04,Online,Pune,2332.29,0.0,True,False,True,True,False,False,6435.66,-6435.66,False
774,2773,Women,Training,Zoomx Invincible,M,1.0,5045.62,0.5,-1059.58,2025-04-02,Online,Hyderabad,1191.02,-1059.58,False,False,False,False,True,False,2522.81,-3582.39,False
775,2774,Women,Running,Free Rn,XL,2.0,6293.58,0.5,0.0,,Online,Bengaluru,585.97,0.0,True,False,True,True,False,True,6293.58,-6293.58,False
776,2775,Men,Lifestyle,Air Force 1,,3.0,6323.09,0.73,0.0,,Online,Pune,2329.33,0.0,True,False,True,False,False,True,5121.7,-5121.7,False
777,2776,Men,Training,Flex Trainer,L,2.0,6383.55,0.48,0.0,2025-03-17,Retail,Mumbai,1143.68,0.0,True,False,True,True,False,False,6638.89,-6638.89,False
778,2777,Kids,Basketball,Air Jordan,XL,3.0,9062.25,0.48,0.0,,Retail,Kolkata,-9.69,0.0,True,False,False,True,False,True,14137.11,-14137.11,False
779,2778,Kids,Soccer,Phantom Gt,11,2.0,4462.26,0.5,0.0,2025-06-20,Online,Hyderabad,1006.73,0.0,False,True,False,True,False,False,4462.26,-4462.26,False
780,2779,Kids,Basketball,Kyrie Flytrap,,3.0,5066.14,0.09,0.0,2024-06-12,Online,Bengaluru,-187.36,0.0,True,False,True,False,False,False,13830.56,-13830.56,False
781,2780,Men,Training,Metcon 7,6,1.0,4308.75,0.32,2929.95,,Online,Hyderabad,799.35,2929.95,False,False,False,False,False,True,2929.95,0.0,True
782,2781,Men,Training,Metcon 7,12,1.0,6546.59,0.68,2094.91,2023-03-09,Retail,Bengaluru,1504.31,2094.91,False,False,False,False,False,False,2094.91,0.0,True
783,2782,Women,Training,Zoomx Invincible,8,2.5,8292.37,0.5,0.0,,Online,Pune,-816.55,0.0,True,False,False,True,False,True,10365.46,-10365.46,False
784,2783,Women,Running,React Infinity,,3.0,6492.155000000001,0.36,0.0,2024-09-08,Retail,Pune,134.95,0.0,True,False,True,False,False,False,12464.94,-12464.94,False
785,2784,Women,Basketball,Kyrie Flytrap,M,3.0,5066.14,0.5,0.0,2025-01-28,Online,Pune,2982.03,0.0,True,False,True,True,False,False,7599.21,-7599.21,False
786,2785,Women,Lifestyle,Blazer Mid,L,2.0,6383.24,0.48,0.0,2024-10-20,Retail,Hyderabad,-834.71,0.0,False,False,True,True,False,False,6638.57,-6638.57,False
787,2786,Women,Lifestyle,Blazer Mid,9,2.5,6383.24,0.59,0.0,2024-10-20,Online,Hyderabad,3872.35,0.0,True,False,True,False,False,False,6542.82,-6542.82,False
788,2787,Kids,Training,Metcon 7,12,3.0,3440.88,0.5,0.0,2024-08-31,Online,Pune,22.93,0.0,False,False,False,True,False,False,5161.32,-5161.32,False
789,2788,Women,Soccer,Mercurial Superfly,M,2.0,7478.84,0.48,0.0,2024-04-01,Retail,Hyderabad,-18.4,0.0,True,False,False,True,False,False,7777.99,-7777.99,False
790,2789,Kids,Lifestyle,Dunk Low,M,3.0,6202.99,0.48,0.0,2024-01-15,Retail,Kolkata,1756.75,0.0,True,False,True,True,False,False,9676.66,-9676.66,False
791,2790,Kids,Running,React Infinity,XL,3.0,6492.155000000001,0.48,0.0,2024-08-17,Retail,Delhi,2554.82,0.0,True,False,True,True,False,False,10127.76,-10127.76,False
792,2791,Kids,Training,Metcon 7,M,2.0,5890.69,0.48,0.0,2024-05-29,Retail,Delhi,1194.43,0.0,True,False,True,True,False,False,6126.32,-6126.32,False
793,2792,Kids,Lifestyle,Waffle One,L,3.0,4338.16,0.5,0.0,2025-05-08,Online,Kolkata,-328.05,0.0,False,True,False,True,False,False,6507.24,-6507.24,False
794,2793,Men,Running,Pegasus Turbo,XL,2.0,5644.675,0.48,0.0,2024-12-10,Retail,Bengaluru,922.24,0.0,False,True,True,True,False,False,5870.46,-5870.46,False
795,2794,Women,Soccer,Mercurial Superfly,,2.5,6569.65,0.5,0.0,,Online,Mumbai,3833.78,0.0,True,False,True,False,True,True,8212.06,-8212.06,False
796,2795,Women,Running,React Infinity,L,3.0,6492.155000000001,0.48,0.0,,Retail,Delhi,-615.37,0.0,False,True,True,True,False,True,10127.76,-10127.76,False
797,2796,Men,Lifestyle,Dunk Low,12,3.0,2849.49,0.48,0.0,2023-08-11,Retail,Mumbai,2597.58,0.0,False,True,False,True,False,False,4445.2,-4445.2,False
798,2797,Women,Lifestyle,Dunk Low,,3.0,2162.29,0.48,0.0,2025-03-30,Retail,Delhi,3158.47,0.0,True,False,False,True,False,False,3373.17,-3373.17,False
799,2798,Kids,Lifestyle,Dunk Low,M,3.0,8546.98,0.48,0.0,,Retail,Mumbai,430.88,0.0,True,False,False,True,False,True,13333.29,-13333.29,False
800,2799,Kids,Training,Superrep Go,,3.0,2359.47,0.54,3256.07,2025-07-08,Online,Mumbai,3165.65,3256.07,False,False,False,False,False,False,3256.07,0.0,True
801,2800,Women,Running,React Infinity,6,3.0,8737.08,0.9,0.0,2025-03-13,Online,Delhi,1737.0,0.0,False,True,False,False,False,False,2621.12,-2621.12,False
802,2801,Women,Running,React Infinity,8,2.0,6492.155000000001,0.48,0.0,2024-02-13,Retail,Mumbai,2966.12,0.0,False,False,True,True,False,False,6751.84,-6751.84,False
803,2802,Men,Running,Free Rn,L,3.0,6293.58,0.5,0.0,2024-01-19,Online,Kolkata,-231.73,0.0,False,False,True,True,False,False,9440.37,-9440.37,False
804,2803,Women,Soccer,Mercurial Superfly,XL,2.5,6569.65,0.5,0.0,2023-02-11,Online,Hyderabad,83.11,0.0,False,True,True,True,False,False,8212.06,-8212.06,False
805,2804,Kids,Running,Pegasus Turbo,XL,2.0,5644.675,0.5,0.0,,Online,Hyderabad,2270.96,0.0,False,True,True,True,False,True,5644.68,-5644.68,False
806,2805,Women,Running,Pegasus Turbo,L,2.0,5644.675,0.82,0.0,2023-08-28,Online,Pune,2037.76,0.0,False,True,True,False,False,False,2032.08,-2032.08,False
807,2806,Kids,Basketball,Kyrie Flytrap,7,3.0,4466.78,0.5,0.0,2024-10-02,Online,Bengaluru,2407.08,0.0,False,False,False,True,False,False,6700.17,-6700.17,False
808,2807,Kids,Training,Zoomx Invincible,L,2.0,6897.68,0.5,0.0,2024-10-01,Online,Hyderabad,875.36,0.0,False,False,True,True,False,False,6897.68,-6897.68,False
809,2808,Women,Running,Pegasus Turbo,L,2.0,7810.49,0.5,0.0,,Online,Bengaluru,-65.85,0.0,False,True,False,True,False,True,7810.49,-7810.49,False
810,2809,Women,Running,Free Rn,,2.0,3260.38,0.08,0.0,,Retail,Mumbai,-554.84,0.0,False,True,False,False,False,True,5999.1,-5999.1,False
811,2810,Men,Running,Air Zoom,7,2.0,2943.44,0.53,2766.83,,Retail,Hyderabad,405.67,2766.83,False,False,False,False,False,True,2766.83,0.0,True
812,2811,Men,Basketball,Zoom Freak,8,3.0,9153.02,0.48,0.0,2025-01-24,Retail,Bengaluru,-77.61,0.0,False,False,False,True,False,False,14278.71,-14278.71,False
813,2812,Men,Basketball,Lebron 20,,2.0,9507.39,0.01,18824.63,2024-08-08,Online,Kolkata,2570.01,18824.63,False,False,False,False,False,False,18824.63,0.0,True
814,2813,Men,Running,Free Rn,M,4.0,7450.8,0.5,0.0,,Online,Bengaluru,2098.29,0.0,False,False,False,True,False,True,14901.6,-14901.6,False
815,2814,Kids,Running,React Infinity,M,3.0,6492.155000000001,0.5,0.0,2024-07-10,Online,Delhi,1702.06,0.0,False,True,True,True,False,False,9738.23,-9738.23,False
816,2815,Kids,Training,Flex Trainer,L,3.0,6383.55,0.5,0.0,,Online,Kolkata,3281.98,0.0,False,True,True,False,True,True,9575.33,-9575.33,False
817,2816,Men,Basketball,Lebron 20,M,3.0,5983.35,0.48,0.0,2025-01-22,Retail,Hyderabad,916.13,0.0,False,False,False,True,False,False,9334.03,-9334.03,False
818,2032,Women,Soccer,Mercurial Superfly,10,2.0,6569.65,0.96,0.0,2024-10-16,Online,Kolkata,-596.41,0.0,False,False,True,False,False,False,525.57,-525.57,False
